time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
348672,394,884,681,0.00025,-0.7376007381826639,3.686800003051758,-0.038541946560144424,0.17919921875,0.008042217144975439,0.042803936,0.2,0.9597264528274536,117.64,2720,-0.01767187358927913,,
349184,394,885,682,0.00025,-0.7111082226037979,3.6851999759674072,-0.030451087281107903,0.154296875,0.0033424261473555816,0.027454779,0.2,0.9827773571014404,117.02,2724,-0.013746482378337532,,
349696,394,886,683,0.00025,-0.7144028414040804,3.6810998916625977,-0.044560596346855164,0.14013671875,0.003575681672373321,0.028121596,0.2,0.9838500618934631,118.88,2728,-0.018586460791993886,,
350208,394,888,684,0.00025,-0.8566853441298008,3.6842000484466553,-0.05372234061360359,0.27197265625,0.021722607867559418,0.04643873,0.2,0.9202963709831238,119.12,2732,-0.0060508629539981484,,
350720,394,889,685,0.00025,-0.7428412791341543,3.686000108718872,-0.05502809211611748,0.1630859375,0.008670155133586377,0.026457187,0.2,0.9594660401344299,119.28,2736,-0.004778377246111631,,
351232,394,890,686,0.00025,-0.7927903924137354,3.6837003231048584,-0.047050200402736664,0.16943359375,0.005183401946851518,0.03465239,0.2,0.9747075438499451,119.0,2740,-0.017935279058292508,,
351744,394,891,687,0.00025,-0.7386511079967022,3.683799982070923,-0.07281728833913803,0.17822265625,0.002318856617421261,0.04237044,0.2,0.9894761443138123,119.22,2744,-0.008512681059073657,,
352256,394,893,688,0.00025,-0.7780329808592796,3.6836998462677,-0.05740603432059288,0.15966796875,0.0022060118317313027,0.031712085,0.2,0.9895452260971069,118.94,2748,-0.02471174643142149,,
352768,394,894,689,0.00025,-0.7281186822801828,3.6821999549865723,0.004980545490980148,0.18017578125,0.0012516483966464875,0.030069696,0.2,0.9980714917182922,118.6,2752,-0.016853606211952865,,
353280,394,895,690,0.00025,-0.7380614634603262,3.6832001209259033,-0.0034945677034556866,0.16162109375,0.0011993122898275033,0.03286715,0.2,0.9965900778770447,117.8,2756,-0.015392445726320148,,
353792,394,896,691,0.00025,-0.7358310110867023,3.6833999156951904,-0.05171097815036774,0.1484375,0.0022796424236730672,0.030364713,0.2,0.9898528456687927,117.96,2760,-0.020725339301861823,,
354304,394,898,692,0.00025,-0.7504526376724243,3.6833999156951904,-0.019158193841576576,0.15771484375,0.0025484252037131228,0.026963966,0.2,0.990108072757721,117.96,2764,-0.018829686363460496,,
354816,394,899,693,0.00025,-0.7217755597084761,3.6873998641967773,-0.022010182961821556,0.1787109375,0.0009560863427395816,0.026048826,0.2,0.9978740811347961,117.68,2768,-0.017640126374317333,,
355328,394,900,694,0.00025,-0.7189433202147484,3.6872997283935547,-0.0487530417740345,0.15625,0.002662514973053476,0.031606294,0.2,0.9907575845718384,117.64,2772,-0.018760040285997093,,
355840,394,902,695,0.00025,-0.7232036404311657,3.687699794769287,-0.05897305905818939,0.14794921875,0.0024678880654391833,0.02451314,0.2,0.9895029067993164,117.5,2776,-0.014666045637568459,,
356352,394,903,696,0.00025,-0.7154009025543928,3.6875,-0.022190749645233154,0.1142578125,0.0011176882444488,0.014479179,0.2,0.9956116080284119,117.46,2780,-0.015068286302266642,,
356864,394,904,697,0.00025,-0.7156384345144033,3.6877002716064453,-0.05441546440124512,0.16796875,0.0005928850150667131,0.019718222,0.2,0.9988099336624146,117.48,2784,-0.010154062882065773,,
357376,394,905,698,0.00025,-0.7323679104447365,3.6876001358032227,-0.06122879311442375,0.158203125,0.0010944603045572876,0.026378272,0.2,0.996864914894104,117.48,2788,-0.01148662852938287,,
357888,394,907,699,0.00025,-0.7333889231085777,3.6875998973846436,-0.022513557225465775,0.14892578125,0.0010315983017790131,0.02086518,0.2,0.9985256195068359,117.48,2792,-0.012533747038105503,,
358400,394,908,700,0.00025,-0.753399197012186,3.686699867248535,-0.02659616433084011,0.1650390625,0.0006175593725856743,0.015719816,0.2,0.9985198974609375,117.36,2796,-0.017114069254603237,,
358912,394,909,701,0.00025,-0.7497867494821548,3.6876001358032227,-0.03400649130344391,0.1640625,0.0006606478791582049,0.022245217,0.2,0.9990845322608948,117.4,2800,-0.015212507685646415,,
359424,394,911,702,0.00025,-0.7502379901707172,3.687999963760376,-0.010762140154838562,0.189453125,0.0009045441865964676,0.04457953,0.2,0.9977138042449951,117.32,2804,-0.019297919585369527,,
359936,394,912,703,0.00025,-0.7701205648481846,3.688199758529663,0.019483476877212524,0.15869140625,0.0005749230585934129,0.026126072,0.2,0.9989209175109863,116.34,2808,-0.009810179471969604,,
360000,,,,0.00025,-0.8045169059187174,,-0.059685178101062775,0.15625,0.0011966714982918347,0.021691516,0.2,0.9964082837104797,,2812,-0.020850055967457592,3.679999828338623,112.0
360448,394,914,704,,,3.688800096511841,,,,,,,116.42,,,,
360960,394,915,705,0.00025,-0.7822798117995262,3.689499855041504,-0.027465421706438065,0.15185546875,0.00906234688591212,0.022517825,0.2,0.9653791785240173,115.96,2816,-0.017160274815978482,,
361472,394,917,706,0.00025,-0.7898309007287025,3.689999580383301,-0.01748771220445633,0.16650390625,0.0017023248637997312,0.025115307,0.2,0.9908835887908936,114.28,2820,-0.013407239806838334,,
361984,394,918,707,0.00025,-0.7790105622261763,3.6864001750946045,-0.05696066468954086,0.158203125,0.0022369162488757866,0.032006096,0.2,0.9895039796829224,114.08,2824,-0.01842147490242496,,
362496,394,919,708,0.00025,-0.7474712803959846,3.6857001781463623,-0.04259511083364487,0.16943359375,0.001791669919839478,0.025291841,0.2,0.9933764934539795,113.8,2828,-0.016243734949966893,,
363008,394,921,709,0.00025,-0.7828025426715612,3.684299945831299,-0.03723997250199318,0.16015625,0.0008277953465949395,0.021494552,0.2,0.9988218545913696,113.46,2832,-0.01662404090166092,,
363520,394,922,710,0.00025,-0.7907949648797512,3.684500217437744,-0.020889470353722572,0.1630859375,0.0006080957909944118,0.027096171,0.2,0.9987886548042297,113.46,2836,-0.01060769849573262,,
364032,394,923,711,0.00025,-0.7710798606276512,3.6853997707366943,-0.020689722150564194,0.15673828125,0.0007458245481757331,0.024733407,0.2,0.9985654950141907,113.54,2840,-0.013154334534192458,,
364544,394,924,712,0.00025,-0.830487797036767,3.684199810028076,-0.036303699016571045,0.17333984375,0.0013569685361289885,0.024945699,0.2,0.9942518472671509,113.22,2844,-0.013338674354599789,,
365056,394,926,713,0.00025,-0.8411329947412014,3.682800054550171,-0.06768268346786499,0.1943359375,0.0006339721112453844,0.03107629,0.2,0.9982358813285828,113.7,2848,-0.023150527908001095,,
365568,394,927,714,0.00025,-0.8773260191082954,3.681300163269043,-0.02367796003818512,0.2041015625,0.005651233441312797,0.034626275,0.2,0.9552940726280212,114.66,2852,-0.022768346883822232,,
366080,394,928,715,0.00025,-0.9048181623220444,3.677000045776367,-0.04179853945970535,0.17138671875,0.008668940507050138,0.03130303,0.2,0.9270447492599487,115.7,2856,-0.02543358493130654,,
366592,394,929,716,0.00025,-0.9055025223642588,3.6748995780944824,-0.07690443843603134,0.193359375,0.010889419078011997,0.050191857,0.2,0.8959282040596008,117.16,2860,-0.018426480412017554,,
367104,394,931,717,0.00025,-0.918624984100461,3.673600435256958,-0.028122125193476677,0.24560546875,0.016732937830965966,0.041827682,0.2,0.8259855508804321,118.98,2864,-0.026639622752554715,,
367616,394,932,718,0.00025,-0.8768328111618757,3.674600124359131,-0.03836672380566597,0.25244140625,0.012475826209993102,0.05573527,0.2,0.8839112520217896,119.72,2868,-0.031533295288681984,,
368128,394,933,719,0.00025,-0.8373296465724707,3.6733999252319336,-0.05981173738837242,0.20166015625,0.012119187274947762,0.037386313,0.2,0.9130479097366333,120.76,2872,-0.01839705731254071,,
368640,394,935,720,0.00025,-0.8960168026387691,3.6733996868133545,-0.04650313779711723,0.23779296875,0.01099988906935323,0.044697918,0.2,0.9167699217796326,122.1,2876,-0.02566136937821284,,
369152,394,936,721,0.00025,-0.8712730519473553,3.6765997409820557,-0.032578397542238235,0.22412109375,0.009221932094078511,0.052782565,0.2,0.9367767572402954,122.52,2880,-0.025620874657761306,,
369664,394,937,722,0.00025,-0.8188985157757998,3.678300142288208,-0.03156062960624695,0.1904296875,0.0071984292881097645,0.026838368,0.2,0.9573867321014404,123.18,2884,-0.01792192127322778,,
370176,394,938,723,0.00025,-0.8192729875445366,3.6815004348754883,-0.054107241332530975,0.205078125,0.009134766543866135,0.04965432,0.2,0.954236626625061,123.38,2888,-0.021009162184782326,,
370688,394,940,724,0.00025,-0.778368504717946,3.6835999488830566,-0.04341538995504379,0.17529296875,0.004118882883631159,0.03151723,0.2,0.9846364855766296,123.84,2892,-0.016272273001959547,,
371200,394,941,725,0.00025,-0.7529491484165192,3.6877002716064453,-0.05378399416804314,0.17236328125,0.0052342119452077895,0.039454177,0.2,0.9722483158111572,124.14,2896,-0.018839689815649763,,
