time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/loss,eval/mean_ep_length,eval/mean_reward
139,2.176100254058838,151,71168,74.12,468,0.27411240339279175,-0.9014834761619568,552,0.2,0.00025,0.2666015625,0.059368867,0.023768740269588307,-0.02831219107611105,-0.09040211141109467,,
140,2.2177999019622803,152,71680,70.78,468,0.6350967884063721,-0.9537610244005919,556,0.2,0.00025,0.27392578125,0.04318197,0.04163561441237107,-0.026078770373715088,-0.046863164752721786,,
141,2.240100145339966,153,72192,68.12,468,0.605919599533081,-0.9294488336890936,560,0.2,0.00025,0.26123046875,0.044540036,0.020173266006167978,-0.028066031372873113,-0.0857405811548233,,
142,2.2414002418518066,155,72704,67.56,468,0.6989231109619141,-0.9357872754335403,564,0.2,0.00025,0.25244140625,0.028155256,0.0292421247868333,-0.022039444069378078,-0.042496632784605026,,
143,2.259000301361084,156,73216,65.54,468,0.5707101821899414,-0.8901985045522451,568,0.2,0.00025,0.212890625,0.041459866,0.0178013299300801,-0.02528200624510646,-0.05660373717546463,,
144,2.255800247192383,157,73728,67.36,469,0.6161952018737793,-0.9567944016307592,572,0.2,0.00025,0.234375,0.057752885,0.01817200190271251,-0.03311643475899473,-0.0864265188574791,,
145,2.2724997997283936,158,74240,67.62,469,0.3944857716560364,-1.0040782503783703,576,0.2,0.00025,0.23779296875,0.041688498,0.025148655724478886,-0.0399890270200558,-0.07535610347986221,,
146,2.2562003135681152,159,74752,66.52,469,0.5540181398391724,-0.9260428231209517,580,0.2,0.00025,0.27294921875,0.060125064,0.018027532991254702,-0.024920813186326995,-0.07487271726131439,,
,,,75000,,,0.46223920583724976,-0.9457279052585363,584,0.2,0.00025,0.2568359375,0.0511037,0.04347737960051745,-0.03422224323730916,-0.05248356610536575,49.2,2.3620000068098306
147,2.256700038909912,160,75264,66.28,468,,,,,,,,,,,,
148,2.274600028991699,161,75776,65.58,469,0.4800207018852234,-0.9131931848824024,588,0.2,0.00025,0.26123046875,0.06761648,0.026367408281657845,-0.02981563366483897,-0.05386952683329582,,
149,2.290100336074829,162,76288,64.56,469,0.5937321186065674,-0.8436898291110992,592,0.2,0.00025,0.2275390625,0.038239688,0.01388264846173115,-0.02607404993614182,-0.07787706702947617,,
150,2.2925002574920654,163,76800,62.46,469,0.5525552034378052,-0.8751776367425919,596,0.2,0.00025,0.2275390625,0.054064777,0.01981636305572465,-0.025520087161567062,-0.051125701516866684,,
151,2.2925002574920654,164,77312,62.3,469,0.6276572942733765,-0.8503657057881355,600,0.2,0.00025,0.20166015625,0.042137526,0.013298676814883947,-0.01890941266901791,-0.06744159013032913,,
152,2.2753000259399414,165,77824,63.22,469,0.5401395559310913,-0.9498727563768625,604,0.2,0.00025,0.27197265625,0.044860795,0.05144238274078816,-0.024092444102279842,-0.0618058517575264,,
153,2.2925002574920654,166,78336,62.56,469,0.6998614072799683,-0.9132274575531483,608,0.2,0.00025,0.22802734375,0.045039795,0.03354975761612877,-0.03135463339276612,-0.07391217350959778,,
154,2.275900363922119,167,78848,63.08,469,0.4012809991836548,-0.869037352502346,612,0.2,0.00025,0.22265625,0.032735124,0.021117395139299333,-0.029526500788051635,-0.06976183503866196,,
155,2.275099992752075,168,79360,63.08,469,0.5894556641578674,-0.8660266567021608,616,0.2,0.00025,0.17333984375,0.035776373,0.03892244980670512,-0.0293371764710173,-0.06319280713796616,,
156,2.2788000106811523,169,79872,60.48,470,0.5410218238830566,-0.8739647213369608,620,0.2,0.00025,0.236328125,0.065874554,0.03218986513093114,-0.03205285489093512,-0.07321324199438095,,
,,,80000,,,0.5095542073249817,-0.8737108707427979,624,0.2,0.00025,0.23388671875,0.03488887,0.014937408646801487,-0.019739873125217855,-0.06174080818891525,47.6,2.3620000068098306
157,2.2785003185272217,171,80384,60.32,469,,,,,,,,,,,,
158,2.2792999744415283,172,80896,59.76,469,0.3875826597213745,-0.9125701449811459,628,0.2,0.00025,0.21142578125,0.035171058,0.01760005869437009,-0.03105722414329648,-0.08103036135435104,,
159,2.2806999683380127,173,81408,59.28,469,0.6711060404777527,-0.9489022064954042,632,0.2,0.00025,0.2314453125,0.049488842,0.03104393620742485,-0.0329630984342657,-0.0526377409696579,,
160,2.2644999027252197,174,81920,60.18,469,0.6193429231643677,-0.8679643217474222,636,0.2,0.00025,0.2373046875,0.05770946,0.013306009030202404,-0.030484200338833034,-0.05519222840666771,,
161,2.265000104904175,175,82432,60.02,469,0.740219235420227,-0.9404638819396496,640,0.2,0.00025,0.220703125,0.053022914,0.03441412324900739,-0.028961315052583814,-0.055656515061855316,,
162,2.2469000816345215,176,82944,61.22,470,0.7617872953414917,-0.9740330278873444,644,0.2,0.00025,0.2529296875,0.038045317,0.028954222274478525,-0.030763531394768506,-0.06910672038793564,,
163,2.2482001781463623,177,83456,60.84,469,0.63973069190979,-0.9467172995209694,648,0.2,0.00025,0.1943359375,0.03272904,0.02167202639975585,-0.0286035718745552,-0.06970161944627762,,
164,2.2651000022888184,178,83968,60.84,470,0.5817415714263916,-0.9952576272189617,652,0.2,0.00025,0.2607421875,0.04679035,0.04514511045999825,-0.029918690270278603,-0.07250148802995682,,
165,2.265200138092041,179,84480,61.12,470,0.49498820304870605,-0.9830736797302961,656,0.2,0.00025,0.234375,0.04297881,0.03228826753911562,-0.037585204059723765,-0.09059620648622513,,
166,2.2678000926971436,180,84992,61.06,470,0.3401262164115906,-0.9206738378852606,660,0.2,0.00025,0.26806640625,0.071587294,0.017203341296408325,-0.0298907965188846,-0.08290059119462967,,
,,,85000,,,0.6544469594955444,-0.9457496739923954,664,0.2,0.00025,0.24609375,0.045150816,0.032979991839965805,-0.03367503499612212,-0.06989086419343948,47.2,2.372000006586313
167,2.250200033187866,182,85504,61.8,469,,,,,,,,,,,,
168,2.2496001720428467,183,86016,62.66,469,0.8138521313667297,-0.9088657721877098,668,0.2,0.00025,0.21923828125,0.03143162,0.02607046178309247,-0.026925645011942834,-0.06053021177649498,,
169,2.2351999282836914,184,86528,62.82,469,0.6464649438858032,-0.8786786906421185,672,0.2,0.00025,0.193359375,0.038630772,0.03683448466472328,-0.027325239847414196,-0.07919130474328995,,
170,2.236799955368042,185,87040,62.18,470,0.6146125793457031,-0.8723077867180109,676,0.2,0.00025,0.2587890625,0.059566647,0.035303276032209396,-0.03580069958115928,-0.06530812382698059,,
171,2.2379000186920166,186,87552,61.8,470,0.8555250763893127,-0.8040193896740675,680,0.2,0.00025,0.1962890625,0.040847875,0.02689867204753682,-0.024232600932009518,-0.05066215619444847,,
172,2.2379002571105957,187,88064,61.02,470,0.4411044716835022,-0.8030035328119993,684,0.2,0.00025,0.2265625,0.043261543,0.019458322349237278,-0.028750380035489798,-0.027237145230174065,,
173,2.241300106048584,188,88576,60.2,470,0.8573690056800842,-0.8327562268823385,688,0.2,0.00025,0.2158203125,0.03550809,0.0267828393552918,-0.031304762058425695,-0.08895213901996613,,
174,2.224900245666504,189,89088,61.12,470,0.8780348300933838,-0.8525017444044352,692,0.2,0.00025,0.17822265625,0.03366408,0.028120510804001242,-0.030281230341643095,-0.046719059348106384,,
175,2.2414002418518066,190,89600,59.36,470,0.8863121271133423,-0.8344972375780344,696,0.2,0.00025,0.2431640625,0.036771294,0.032866487570572644,-0.023340187064604834,-0.0761023759841919,,
,,,90000,,,0.1991766095161438,-0.7975547127425671,700,0.2,0.00025,0.22998046875,0.07579564,0.020222924766130745,-0.031703181215561926,-0.08715705573558807,47.2,2.366000006720424
176,2.2407004833221436,191,90112,58.76,470,,,,,,,,,,,,
177,2.2561004161834717,192,90624,58.26,470,0.3688902258872986,-0.8453270457684994,704,0.2,0.00025,0.2333984375,0.049518265,0.019760037859668955,-0.03184686286840588,-0.08952883630990982,,
178,2.274199962615967,193,91136,57.3,470,0.4817531108856201,-0.8879238236695528,708,0.2,0.00025,0.25244140625,0.042425275,0.01310865169216413,-0.034740574250463396,-0.09131886065006256,,
179,2.257800340652466,194,91648,58.3,470,0.5837910175323486,-0.9049362894147635,712,0.2,0.00025,0.2587890625,0.04526093,0.01567963373963721,-0.03171311359619722,-0.055598143488168716,,
180,2.2407002449035645,195,92160,59.4,470,0.7017308473587036,-0.931822283193469,716,0.2,0.00025,0.2431640625,0.045599796,0.0377718452073168,-0.028053585439920425,-0.06535641103982925,,
181,2.2718000411987305,196,92672,58.06,470,0.7774718999862671,-0.9498827792704105,720,0.2,0.00025,0.25244140625,0.043689165,0.02822501875925809,-0.032911296002566814,-0.0481848381459713,,
182,2.270199775695801,197,93184,58.86,470,0.5434997081756592,-0.9073790293186903,724,0.2,0.00025,0.25244140625,0.05333274,0.014338588327518664,-0.023329380084760487,-0.061059195548295975,,
183,2.2875003814697266,198,93696,57.76,470,0.49261778593063354,-0.8562579713761806,728,0.2,0.00025,0.2685546875,0.055732187,0.017522178939543664,-0.03484715736703947,-0.08483745157718658,,
184,2.2860002517700195,199,94208,58.88,471,0.7480931878089905,-0.8401841372251511,732,0.2,0.00025,0.23828125,0.039852135,0.00803236423234921,-0.02874711251934059,-0.08071918040513992,,
185,2.300100326538086,201,94720,59.02,471,0.6530058979988098,-0.8372534271329641,736,0.2,0.00025,0.26611328125,0.06606604,0.011419960006605834,-0.029449274094076827,-0.0761108472943306,,
,,,95000,,,0.5095078945159912,-0.8685265500098467,740,0.2,0.00025,0.27490234375,0.062089108,0.013185542193241417,-0.02480676263803616,-0.06376402080059052,46.0,2.372000006586313
186,2.3162002563476562,202,95232,58.84,470,,,,,,,,,,,,
187,2.3167998790740967,203,95744,58.7,470,0.6366164684295654,-0.8497986514121294,744,0.2,0.00025,0.25146484375,0.06131767,0.010464201244758442,-0.029686006135307252,-0.07329650223255157,,
188,2.318000078201294,204,96256,58.16,470,0.6903771758079529,-0.8644894473254681,748,0.2,0.00025,0.24853515625,0.06636767,0.010784332756884396,-0.030830798321403563,-0.0685240849852562,,
189,2.3179001808166504,205,96768,58.1,470,0.7942194938659668,-0.7764234356582165,752,0.2,0.00025,0.21337890625,0.042831164,0.0062290908172144555,-0.012201437959447503,-0.041817449033260345,,
190,2.3173000812530518,206,97280,58.2,470,0.7175236940383911,-0.799211572855711,756,0.2,0.00025,0.21875,0.050495874,0.01029692763404455,-0.025317002495285124,-0.050552159547805786,,
191,2.334700345993042,207,97792,58.2,471,0.7171440124511719,-0.7943226099014282,760,0.2,0.00025,0.22216796875,0.04522051,0.01067958959902171,-0.022900089796166867,-0.054757338017225266,,
192,2.3510000705718994,208,98304,58.0,471,0.6669256687164307,-0.9388130344450474,764,0.2,0.00025,0.30126953125,0.051599853,0.02880701850517653,-0.03547233057906851,-0.07631147652864456,,
193,2.336900234222412,209,98816,58.0,471,0.6480842232704163,-0.8588336128741503,768,0.2,0.00025,0.28759765625,0.05876194,0.020669900317443535,-0.02575772861018777,-0.06446941941976547,,
194,2.336700201034546,210,99328,58.58,471,0.7053447365760803,-0.8706936854869127,772,0.2,0.00025,0.24951171875,0.048840936,0.029687079426366836,-0.027801993128377944,-0.07961562275886536,,
195,2.3359999656677246,211,99840,59.56,471,0.6848164796829224,-0.887386329472065,776,0.2,0.00025,0.26513671875,0.048500597,0.021408633736427873,-0.02865624794503674,-0.04888857156038284,,
,,,100000,,,0.4108574390411377,-0.8922335393726826,780,0.2,0.00025,0.2626953125,0.050412983,0.024675844819284976,-0.029406103771179914,-0.09048948436975479,49.6,2.366000006720424
196,2.3380002975463867,213,100352,59.2,471,,,,,,,,,,,,
197,2.3226003646850586,214,100864,60.28,471,0.6418598294258118,-0.903939651325345,784,0.2,0.00025,0.24755859375,0.041992426,0.020743989705806598,-0.028485081042163074,-0.06413540244102478,,
198,2.3229000568389893,215,101376,60.16,471,0.5448002815246582,-0.9265772756189108,788,0.2,0.00025,0.26953125,0.053577572,0.03829401932307519,-0.035513502662070096,-0.0688498318195343,,
199,2.305000066757202,216,101888,61.08,471,0.5047389268875122,-0.8441160749644041,792,0.2,0.00025,0.25537109375,0.040856514,0.018045110686216503,-0.027364424138795584,-0.07199288159608841,,
200,2.304300308227539,217,102400,62.0,471,0.700054407119751,-0.8975438848137856,796,0.2,0.00025,0.26806640625,0.06626449,0.03536855016136542,-0.029346968309255317,-0.03235844895243645,,
201,2.3064000606536865,218,102912,61.4,471,0.6087214946746826,-0.8855347111821175,800,0.2,0.00025,0.24609375,0.058155168,0.020364928437629715,-0.02386233553988859,-0.060075655579566956,,
202,2.3068997859954834,219,103424,61.18,471,0.7209968566894531,-0.8294333685189486,804,0.2,0.00025,0.26318359375,0.05326981,0.009386989957420155,-0.028829150134697556,-0.0830678716301918,,
203,2.306500196456909,220,103936,60.36,471,0.7373032569885254,-0.9274477809667587,808,0.2,0.00025,0.27490234375,0.053757533,0.016805832274258137,-0.03086278063710779,-0.070146344602108,,
204,2.3064002990722656,221,104448,61.26,471,0.5936946868896484,-0.8963914196938276,812,0.2,0.00025,0.27490234375,0.06113302,0.009689496801001951,-0.03366175803239457,-0.07522355765104294,,
205,2.321000099182129,222,104960,61.06,472,0.7117263674736023,-0.909851036965847,816,0.2,0.00025,0.30859375,0.0671423,0.024942272051703185,-0.03779249230865389,-0.08866525441408157,,
,,,105000,,,0.2042597532272339,-0.8462842181324959,820,0.2,0.00025,0.2431640625,0.059135675,0.025484512822004035,-0.0242265869746916,-0.061705589294433594,49.2,2.3680000066757203
206,2.321500062942505,223,105472,60.54,471,,,,,,,,,,,,
207,2.322200059890747,224,105984,59.36,471,0.6724464893341064,-0.7824032213538885,824,0.2,0.00025,0.21728515625,0.046657294,0.011459080909844488,-0.015040134137962013,-0.06890097260475159,,
208,2.320700168609619,225,106496,60.08,471,0.7190150618553162,-0.8809214364737272,828,0.2,0.00025,0.271484375,0.053391047,0.01120044634444639,-0.025913621939253062,-0.06287804245948792,,
209,2.3368003368377686,226,107008,58.8,471,0.5539388656616211,-0.9389676246792078,832,0.2,0.00025,0.279296875,0.060117092,0.026299574470613152,-0.023770036408677697,-0.09170830249786377,,
210,2.3541998863220215,227,107520,58.72,472,0.7691093683242798,-0.8630448002368212,836,0.2,0.00025,0.1904296875,0.03753212,0.009849930545897223,-0.018719069892540574,-0.0761224627494812,,
211,2.354600429534912,228,108032,58.22,472,0.6520733833312988,-0.8833397850394249,840,0.2,0.00025,0.24365234375,0.050406568,0.015110540698515251,-0.026904629601631314,-0.08332950621843338,,
212,2.3529000282287598,229,108544,58.7,472,0.6906956434249878,-0.8706826437264681,844,0.2,0.00025,0.21484375,0.045847386,0.00825356604764238,-0.023065885005053133,-0.08321540057659149,,
213,2.353400230407715,230,109056,57.74,472,0.6364943981170654,-0.8497524950653315,848,0.2,0.00025,0.2431640625,0.059890825,0.014111738419160247,-0.03162219616933726,-0.07099321484565735,,
214,2.3552000522613525,231,109568,55.74,472,0.7256698608398438,-0.765012513846159,852,0.2,0.00025,0.23681640625,0.06779532,0.00903644596110098,-0.018381948000751436,-0.05587717890739441,,
,,,110000,,,0.7688254714012146,-0.7924969363957644,856,0.2,0.00025,0.2353515625,0.044961795,0.00813090596057009,-0.019493572181090713,-0.03677523136138916,50.0,2.366000006720424
215,2.341599941253662,233,110080,55.3,471,,,,,,,,,,,,
216,2.3420002460479736,234,110592,54.4,472,0.6592965126037598,-0.8548770118504763,860,0.2,0.00025,0.23193359375,0.046382166,0.043443381146062165,-0.030133435386233032,-0.06380702555179596,,
217,2.3420002460479736,235,111104,54.8,472,0.7290463447570801,-0.79088494181633,864,0.2,0.00025,0.20263671875,0.041240953,0.012223787038237788,-0.016306562174577266,-0.07209552079439163,,
218,2.34220027923584,236,111616,53.76,472,0.6707757711410522,-0.8103194441646338,868,0.2,0.00025,0.26806640625,0.06427474,0.017389806831488386,-0.018780605343636125,-0.057942844927310944,,
219,2.344399929046631,237,112128,52.7,472,0.7858694791793823,-0.7502598818391562,872,0.2,0.00025,0.185546875,0.056694113,0.007872808550018817,-0.020224212406901643,-0.08296193182468414,,
220,2.343400239944458,238,112640,53.66,472,0.7902227640151978,-0.742001885548234,876,0.2,0.00025,0.205078125,0.048351586,0.007756730221444741,-0.01819866115693003,-0.06332312524318695,,
221,2.328400135040283,239,113152,53.78,472,0.7271156311035156,-0.7835323195904493,880,0.2,0.00025,0.2265625,0.038885295,0.011132046638522297,-0.014518303272780031,-0.06180686876177788,,
222,2.329200029373169,240,113664,52.54,472,0.6950422525405884,-0.7707511968910694,884,0.2,0.00025,0.24951171875,0.046575047,0.027687079593306407,-0.026338471565395594,-0.03967064246535301,,
223,2.3289999961853027,241,114176,52.96,472,0.6986350417137146,-0.7058525457978249,888,0.2,0.00025,0.16552734375,0.03495063,0.012265907775145024,-0.014392595156095922,-0.03911178931593895,,
224,2.3141002655029297,242,114688,54.14,472,0.7680595517158508,-0.7504483982920647,892,0.2,0.00025,0.20166015625,0.049735732,0.009436506064957939,-0.023499549191910774,-0.06307172775268555,,
,,,115000,,,0.6284496784210205,-0.76434132643044,896,0.2,0.00025,0.23193359375,0.054270707,0.04146483153454028,-0.022575174283701926,-0.06085633486509323,48.4,2.3580000068992377
225,2.313500165939331,243,115200,54.32,472,,,,,,,,,,,,
226,2.3305001258850098,244,115712,53.24,472,0.722259521484375,-0.7463495135307312,900,0.2,0.00025,0.19677734375,0.04614073,0.011886931650224142,-0.026491438824450597,-0.0623515360057354,,
227,2.330000400543213,245,116224,54.08,472,0.8079254627227783,-0.7496286779642105,904,0.2,0.00025,0.21923828125,0.04868563,0.006530087506689597,-0.023684239946305752,-0.07074759155511856,,
228,2.3311002254486084,246,116736,53.44,472,0.8019223809242249,-0.7405165676027536,908,0.2,0.00025,0.228515625,0.06400044,0.012499931821366772,-0.026430236670421436,-0.03251012787222862,,
229,2.3306002616882324,248,117248,53.7,472,0.7562202215194702,-0.7395522110164165,912,0.2,0.00025,0.220703125,0.051561773,0.010228931365418248,-0.027951929543633014,-0.07992102950811386,,
230,2.3303003311157227,249,117760,53.72,472,0.8020380735397339,-0.7512573506683111,916,0.2,0.00025,0.20849609375,0.047083937,0.008455678122118115,-0.017428282415494323,-0.03416627645492554,,
231,2.345600128173828,250,118272,52.52,472,0.7854021787643433,-0.7632627878338099,920,0.2,0.00025,0.240234375,0.05098428,0.006847269673016854,-0.024729595344979316,-0.04135676473379135,,
232,2.3455002307891846,251,118784,52.62,472,0.7714492082595825,-0.731376726180315,924,0.2,0.00025,0.193359375,0.04832552,0.006910640549904201,-0.023689611407462507,-0.03994762524962425,,
233,2.3453001976013184,252,119296,53.14,473,0.6223832964897156,-0.7494893930852413,928,0.2,0.00025,0.2197265625,0.06894682,0.012795170478057116,-0.017431515734642744,-0.06638284027576447,,
234,2.344600200653076,253,119808,53.26,473,0.705992579460144,-0.7607138454914093,932,0.2,0.00025,0.23388671875,0.082854286,0.014703464636113495,-0.026381028641480953,-0.05224056914448738,,
